Timestamp	Business Name	Contact numbers	Business address	Email address	Web Address	Facebook Address	Service provided	Opening hours	Category	Path	LastUpdate Timestamp	Column 5	Column 6	Column 7	Column 8	Column 9	Column 10	Column 11	Column 12	Column 13	Column 14	Column 15	Column 16	Column 17	Column 18	Column 19	Column 20
07/10/2025 15:31:36	Dr. M. Ashik Anwar Bahar	01711461632	15 Stadium Market (2nd Floor), Sylhet						Doctor	dr-m-ashik-anwar-bahar																	
07/10/2025 15:31:36	Dr Md. Zakir Hossain	01711995088	Comfort Medical Services, Kajol Shah, New Medical Road, Sylhet						Doctor	dr-md-zakir-hossain																	
07/10/2025 15:31:36	Dr Mujibul Hoque	01911132026	Lab Aid Diagnostic, East Dorga Gate, Sylhet						Doctor	dr-mujibul-hoque																	
07/10/2025 15:31:36	Dr Md. Shafiqul Islam	+880 821 718686, +8801711383847	Mediaid Diagnostic & Consultation Center, Osmani Medical Road, Sylhet						Doctor	dr-md-shafiqul-islam																	
07/10/2025 15:31:36	Dr Md. Nurul Amin Mia	01752040748, 01933 703711	Siam Dental Surgery, East Dorgah Gate, Sylhet						Doctor	dr-md-nurul-amin-mia																	
07/10/2025 15:31:36	Dr Mohammad Moinul Islam Dalim	01712516272	MAG Osmani Medical College Hospital, Sylhet						Doctor	dr-mohammad-moinul-islam-dalim																	
07/10/2025 15:31:36	Dr. Md. Siddiqur Rahman	01711366592	Ibn Sina Hospital, Mirabazar-Subhanighat Road						Doctor	dr-md-siddiqur-rahman																	
07/10/2025 15:31:36	Professor Dr. Md. Shahnewaz Chowdhury	01842995065	Popular Medical Diagnostic Centre, Kajolshah, Sylhet						Doctor	professor-dr-md-shahnewaz-chowdhury																	
07/10/2025 15:31:36	Dr. Abdul Gafur	01926677792, 00821728930	Trust Medical Services, 16 Modhushohid, Sylhet						Doctor	dr-abdul-gafur																	
07/10/2025 15:31:36	Dr. M. Ahmed Selim	+8801712280571	Popular Medical Centre . 4th Floor, New Medical Road, Kajolshah, Sylhet						Doctor	dr-m-ahmed-selim																	
07/10/2025 15:31:36	Dr. S. M. Asaduzzaman Jewel	01822364333	Lab De Novo Diagnostic and Consultation Centre, Scout Bhaban (1st floor)						Doctor	dr-s-m-asaduzzaman-jewel																	
07/10/2025 15:31:36	Dr. Md. Mizanur Rahman	01673860692	38 Stadium Market, Sylhet						Doctor	dr-md-mizanur-rahman																	
07/10/2025 15:31:36	Prof. Dr. Niaz Ahmed Chowdhury	01686194680	Popular Medical Centre . 4th Floor, New Medical Road, Kajolshah, Sylhet						Doctor	prof-dr-niaz-ahmed-chowdhury																	
07/10/2025 15:31:36	Dr. Dilruba Akther	0821712728	Sylhet Shishu Clinic and General Hospital, Sylhet						Doctor	dr-dilruba-akther																	
07/10/2025 15:31:36	Dr. Arafat Mohammed Rana	01674151293	Arjo Medical Hall, Kajitula, Sylhet						Doctor	dr-arafat-mohammed-rana																	
07/10/2025 15:31:36	Sujata Sarkar	01763990055	Oasis Hospital, Subhanighat, Sylhet						Doctor	sujata-sarkar																	
07/10/2025 15:31:36	Dr. Krishna Kanta Voumik	01749313454	Lab De Novo Diagnostic and Consultation Centre. Scout Bhaban (1st floor), Sylhet						Doctor	dr-krishna-kanta-voumik																	
07/10/2025 15:31:36	Dr. Md. Shahedul Hasan	01721569003	Computer Optics, Haque Super Market (1st Floor), East Zindabazar, Sylhet						Doctor	dr-md-shahedul-hasan																	
07/10/2025 15:31:36	Dr. Md. Jakariya Mahmud	01712280571	Al-Amin Diagnostic Centre, 46/50 B, Stadium Market, Ground Floor, Sylhet.						Doctor	dr-md-jakariya-mahmud																	
07/10/2025 15:31:36	Dr. Md. Monwarul Islam Bhuiya	01712882691	16 Stadium Market (1st floor), Sylhet						Doctor	dr-md-monwarul-islam-bhuiya																	
07/10/2025 15:31:36	Dr. Md. Shah Alom	01670580910	Popular Medical Centre  (2nd floor), New Medical Road, Kajolshah, Sylhet						Doctor	dr-md-shah-alom																	
07/10/2025 15:31:36	Dr. Sheikh A. H. M. Mesbahul Islam	01764772266, 01711275902, 00821718686	Mediaid Diagnostic and Consultation Centre. Osmani Medical Road, Modhushohid, Sylhet						Doctor	dr-sheikh-a-h-m-mesbahul-islam																	
07/10/2025 15:31:36	Dr. M. H. Shahriar Sabet	01763990055, 01763990044, 01611990000	Oasis Hospital,Subhanighat, Sylhet						Doctor	dr-m-h-shahriar-sabet																	
07/10/2025 15:31:36	Dr. Mostafa Toufiq Ahmed	01747915080	Popular Medical Centre  (4th Floor), New Medical road, Kajolshah, Sylhet						Doctor	dr-mostafa-toufiq-ahmed																	
07/10/2025 15:31:36	Dr. K. M. Akhtaruzzaman	+8801714000770	Mount Adora Hospital, Sylhet						Doctor	dr-k-m-akhtaruzzaman																	
07/10/2025 15:31:36	Dr. S. U. Kumar	+8801911060605	46 Stadium Market, Ground Floor, Sylhet						Doctor	dr-s-u-kumar																	
07/10/2025 15:31:36	Dr. Shudarshan Sen	01712246504	19 Stadium Market (ground floor), Sylhet						Doctor	dr-shudarshan-sen																	
07/10/2025 15:31:36	Dr. Yamin Ahmed	01720187512	Oushodh Biponi, 65 Stadium Market (1st floor), Sylhet						Doctor	dr-yamin-ahmed																	
07/10/2025 15:31:36	Dr. Shukanto Mazumdar	01711353404	Oushodh Biponi, 65 Stadium Market (1st floor), Sylhet						Doctor	dr-shukanto-mazumdar																	
07/10/2025 15:31:36	Dr. S. M. Habibullah Selim	01711572620, 01711984610	Medinova Medical Services . 98 Kajolshah, New Medical Road, Sylhet						Doctor	dr-s-m-habibullah-selim																	
07/10/2025 15:31:36	Dr. A. K. Fozlu Hoque	01713301523, 01972832741	Ibn Sina Hospital, Sobhani Ghat point, Sylhet						Doctor	dr-a-k-fozlu-hoque																	
07/10/2025 15:31:36	Dr. Ajay Kumar Dutta	01765885907	Mount Adora Hospital, Sylhet						Doctor	dr-ajay-kumar-dutta																	
07/10/2025 15:31:36	Dr. Ayesha Rafiq Chowdhury	01957661190	Ibn Sina Hospital, Subhanighat, Sylhet						Doctor	dr-ayesha-rafiq-chowdhury																	
07/10/2025 15:31:36	Dr. Debashish Pal	01926 677792, 0821 728930	Trust Medical Services, 16 Modhushohid, Sylhet						Doctor	dr-debashish-pal																	
07/10/2025 15:31:36	Dr. Fajle Rabbi Mohammad	0821 711321, 0821 727861, 0821 727862	Square Hospital Consultation & Diagnostic Center, 156 Kajolshah, MAG Osmani Medical College Road, Sylhet						Doctor	dr-fajle-rabbi-mohammad																	
07/10/2025 15:31:36	Dr. G M Mohiuddin	0821 725227	Popular Medical Centre . 5th Floor, New Medical Road, Modhushahid, Sylhet						Doctor	dr-g-m-mohiuddin																	
07/10/2025 15:31:36	Dr. Khaled Mohsin	0821 711321, 0821 727861, 0821 727862	Square Hospital Consultation & Diagnostic Center, 156 Kajolshah, MAG Osmani Medical Collage Road, Sylhet						Doctor	dr-khaled-mohsin																	
07/10/2025 15:31:36	Dr. Md. Abdus Samad Azad	01717935306	Ideal Diagnostic centre, Lamabazar, Sylhet						Doctor	dr-md-abdus-samad-azad																	
07/10/2025 15:31:36	Dr. Md. Aminur Rahman Laskar	01730658880	Mount Adora Hospital, Sylhet						Doctor	dr-md-aminur-rahman-laskar																	
07/10/2025 15:31:36	Dr. Md. Enamur Rahman	01725752501	Mount Adora Hospital, Sylhet						Doctor	dr-md-enamur-rahman																	
07/10/2025 15:31:36	Dr. Md. Faruq Uddin	01711462103, 01713328565	Popular Medical Centre . New Medical road, Kajolshah, Sylhet						Doctor	dr-md-faruq-uddin																	
07/10/2025 15:31:36	Dr. Md. Iqbal Ahmed	01706654740	Asad Pharmacy, Moglabazar, Sylhet						Doctor	dr-md-iqbal-ahmed																	
07/10/2025 15:31:36	Dr. Md. Mokhlesur Rahman	01762233844	27 Stadium Market, Ground Floor, Sylhet						Doctor	dr-md-mokhlesur-rahman																	
07/10/2025 15:31:36	Dr. Md. Shah Jamal Hossen		Chamber: 33/34, Stadium Market, 1st Floor, Sylhet						Doctor	dr-md-shah-jamal-hossen																	
07/10/2025 15:31:36	Dr. Md. Shahabuddin	01926677792, 0821 728930	Trust Medical Services, 16 Modhushohid, Sylhet						Doctor	dr-md-shahabuddin																	
07/10/2025 15:31:36	Dr. Md. Shirajur Rahman	01798741251, 01706665950	Lab Delta Diagnostic, South Dorga Moholla, Sylhet						Doctor	dr-md-shirajur-rahman																	
07/10/2025 15:31:36	Dr. Mohammad Hussain	01611990000	Oasis Hospital, Sylhet						Doctor	dr-mohammad-hussain																	
07/10/2025 15:31:36	Dr. Farzana Hamid	+8801713301523, +8801972832741	Ibn Sina Hospital, Subhanighat Point, Sylhet						Doctor	dr-farzana-hamid																	
07/10/2025 15:31:36	Prof. Dr. Syed Moosa M. A. Quaium	01713301523, 01972832741	Ibn Sina Hospital, Subhanighat Point, Sylhet						Doctor	prof-dr-syed-moosa-m-a-quaium																	
07/10/2025 15:31:36	Dr. M. A. Hai	01713301523, 01972832741	Ibn Sina Hospital, Subhanighat Point, Sylhet						Doctor	dr-m-a-hai																	
07/10/2025 15:31:36	Dr. Rashedul Haque	01713301523, 01972832741	Ibn Sina Hospital, Subhanighat Point, Sylhet						Doctor	dr-rashedul-haque																	
07/10/2025 15:31:36	Dr. Mohammad Shohel	01713301523, 01972832741	Ibn Sina Hospital, Subhanighat Point, Sylhet						Doctor	dr-mohammad-shohel																	
07/10/2025 15:31:36	Dr. Md. Shamsur Rahman	01723166595	Sylhet MAG Osmani Medical College & Hospital, (4th floor, room 503), Sylhet						Doctor	dr-md-shamsur-rahman																	
07/10/2025 15:31:36	Dr. Delwar Hossain	+8801713301523, +8801972832741	Ibn Sina Hospital, Subhanighat Point, Sylhet						Doctor	dr-delwar-hossain																	
07/10/2025 15:31:36	Prof. Dr. Mohammad Abdullah	+8801713301523, +8801972832741	Ibn Sina Hospital, Sobhani Ghat point, Sylhet						Doctor	prof-dr-mohammad-abdullah																	
07/10/2025 15:31:36	Dr. Mozammel Hoque	01713301523, 01972832741	Ibn Sina Hospital, Subhanighat Point, Sylhet						Doctor	dr-mozammel-hoque																	
07/10/2025 15:31:36	Prof. Dr. Syed Maruf Ali	+8801713301523, +8801972832741	Ibn Sina Hospital, Subhanighat Point, Sylhet						Doctor	prof-dr-syed-maruf-ali																	
07/10/2025 15:31:36	Prof. Dr. Mujibur Rahman	+8801611990000, +8801763990055	Bishwa Rd, Subhanighat, Sylhet						Doctor	prof-dr-mujibur-rahman																	
07/10/2025 15:31:36	Dr. Kaiser Ahmed	01611 99 0000, 01763 990055	Bishwa Rd, Subhanighat, Sylhet						Doctor	dr-kaiser-ahmed																	
07/10/2025 15:31:36	Dr. Chowdhury Wahidur Rouf		40 Stadium Market, Sylhet						Doctor	dr-chowdhury-wahidur-rouf																	
07/10/2025 15:31:36	Professor Dr. Ayesha Rahim	01798741251, 01706665950	Lab Delta Diagnostic, South Dorga Moholla, Sylhet						Doctor	professor-dr-ayesha-rahim																	
07/10/2025 15:31:36	Prof. Dr. Md. Siraj Uddin	01711921930, 01713328545	Skin Care & Laser Center, Khairun Bhaban, Mirboxtula, Sylhet						Doctor	prof-dr-md-siraj-uddin																	
07/10/2025 15:31:36	Dr. Mojibul Haque	0161119999	Lab Aid Diagnostic						Doctor	dr-mojibul-haque																	
07/10/2025 15:31:36	Dr. Abdul Hannan	+8801713301523, +8801972832741	Ibn Sina Hospital, Subhanighat Point, Sylhet						Doctor	dr-abdul-hannan																	
07/10/2025 15:31:36	Dr. M. R Hasan	+8801713301523, +8801972832741	Ibn Sina Hospital, Subhanighat Point, Sylhet						Doctor	dr-m-r-hasan																	
07/10/2025 15:31:36	Dr Ismail Patowary	01795261816	Chamber 71-72, Stadium Market (first floor), Sylhet						Doctor	dr-ismail-patowary																	
07/10/2025 15:31:36	Dr Jakariya manik	00821712694, 01708399305, 01708399306	Ibn Sina Diagnostic & Consultation Centre, Rikabi Bazar Point, New Medical Road, Sylhet						Doctor	dr-jakariya-manik																	
07/10/2025 15:31:36	Dr Md. Tobibul Islam	01708399305, 01708399306	Ibn Sina Diagnostic & Consultation Centre, Rikabi Bazar Point, New Medical Road, Sylhet						Doctor	dr-md-tobibul-islam																	
07/10/2025 15:31:36	Dr Natiya Rahnuma	00821712694,01708 399305	Ibn Sina Diagnostic & Consultation Centre, Rikabi Bazar Point, New Medical Road, Sylhet						Doctor	dr-natiya-rahnuma																	
07/10/2025 15:31:36	Dr Husne Aara Begum	00821712694,01708 399305	Ibn Sina Diagnostic & Consultation Centre, Rikabi Bazar Point, New Medical Road, Sylhet						Doctor	dr-husne-aara-begum																	
07/10/2025 15:31:36	Dr Bornali Sinha	00821721521,00821723269,01927867934	LAB AID , New Medical Road, Kajolshah, Sylhet						Doctor	dr-bornali-sinha																	
07/10/2025 15:31:36	Dr Nasima Akhter	00821723269,00821728757,01766662727,01754964918	LAB AID , New Medical Road, Kajolshah, Sylhet						Doctor	dr-nasima-akhter																	
07/10/2025 15:31:36	Dr Nomita Rani Sinha	00821721521,00821723269,01927867934,01766662728	LAB AID , New Medical Road, Kajolshah, Sylhet						Doctor	dr-nomita-rani-sinha																	
07/10/2025 15:31:36	Dr Fatema Begum Mily	01766 878787,00821711090	Crescent Medical Service, New Medical Road, Sylhet						Doctor	dr-fatema-begum-mily																	
07/10/2025 15:31:36	Professor Dr Mahjuba Umme salam	00821710923, 00821710918, 0754673017, 01730254189	Medinova Medical Service , 98 Kajolshah, New Medical Road, Sylhet						Doctor	professor-dr-mahjuba-umme-salam																	
07/10/2025 15:31:36	Dr M M Jahangir Alom	00821710918, 0754673017, 01713 206265	Medinova Medical Service , 98, Kajolshah, New Medical Road, Sylhet						Doctor	dr-m-m-jahangir-alom																	
07/10/2025 15:31:36	Dr Kamrun Nahar	00821710918, 00821710923, 01754 673017, 07171869482	Medinova Medical Service , 98, Kajolshah, New Medical, Road Sylhet						Doctor	dr-kamrun-nahar																	
07/10/2025 15:31:36	Professor Dr Prodett Kumar Vottacharjo	00821723269, 00821728757, 01927867935, 01766662727	LAB AID , New Medical Road, Kajolshah, Sylhet						Doctor	professor-dr-prodett-kumar-vottacharjo																	
07/10/2025 15:31:36	Dr M. M. Jahangir Alom	00821721521, 00821723269, 0176666 2727	LAB AID , New Medical Road, Kajolshah, Sylhet						Doctor	dr-m-m-jahangir-alom																	
07/10/2025 15:31:36	Dr Nahida Jafrin	00821723269, 00821728757, 0192786 7934, 0176666 2727	LAB AID , New Medical Road, Kajolshah, Sylhet						Doctor	dr-nahida-jafrin																	
07/10/2025 15:31:36	Dr Mohammad Gulam Rob Shuyeb	00821721521, 00821723269, 0177129 6800, 01766662727, 017220565215	LAB AID , New Medical Road, Kajolshah, Sylhet						Doctor	dr-mohammad-gulam-rob-shuyeb																	
07/10/2025 15:31:36	Dr Abdullah Al Mamun	00821721521, 00821723269, 01927867934, 01766662728	LAB AID , New Medical Road, Kajolshah, Sylhet						Doctor	dr-abdullah-al-mamun																	
07/10/2025 15:31:36	Dr Binayak Vottocharjo	00821712694, 01708399305	Ibn Sina Diagnostic & Consultation Centre, Rikabi Bazar Point, New Medical Road, Sylhet						Doctor	dr-binayak-vottocharjo																	
07/10/2025 15:31:36	Dr E.S. M. Maynul Hasan	00821712694, 01708399305	Ibn Sina Diagnostic & Consultation Centre,Rikabi Bazar Point, New Medical Road, Sylhet						Doctor	dr-es-m-maynul-hasan																	
07/10/2025 15:31:36	Dr Tanvir Muhit	01708399305	Ibn Sina Diagnostic & Consultation Centre, Rikabi Bazar Point, New Medical Road, Sylhet						Doctor	dr-tanvir-muhit																	
07/10/2025 15:31:36	Dr Md. Hilalul Islam	01766 878787, 01718273354	Crescent Medical Service, New Medical Road, Sylhet						Doctor	dr-md-hilalul-islam																	
07/10/2025 15:31:36	Professor Dr M Eklasur Rohman	00821710918, 00821710923, 0754673017	Medinova Medical Service , 98, Kajolshah, New Medical Road,Sylhet						Doctor	professor-dr-m-eklasur-rohman																	
07/10/2025 15:31:36	Dr Mojibul Hoque	00821721521, 00821723269, 01766662727	LAB AID , Sylhet, New Medical Road, Kajolshah, Sylhet						Doctor	dr-mojibul-hoque																	
07/10/2025 15:31:36	Dr Habib Ullah Khan	00821723269, 00821728757, 01927 867934, 01766 662727	LAB AID , New Medical Road, Kajolshah, Sylhet						Doctor	dr-habib-ullah-khan																	
07/10/2025 15:31:36	Dr Md. Ansar Khan	01708399305, 00821712694	Ibn Sina Diagnostic & Consultation Centre, Rikabi Bazar Point, New Medical Road, Sylhet						Doctor	dr-md-ansar-khan																	
07/10/2025 15:31:36	Dr Foisol Ahmod	01712 233401, 00821710918, 00821710923, 0754673017	Medinova Medical Service , 98, Kajolshah, New Medical Road,Sylhet						Doctor	dr-foisol-ahmod																	
07/10/2025 15:31:36	Dr Mohammad Bosir Uddin	01708399305, 00821712694	Ibn Sina Diagnostic & Consultation Centre, Rikabi Bazar Point, New Medical Road, Sylhet						Doctor	dr-mohammad-bosir-uddin																	
07/10/2025 15:31:36	Dr Tanjina Chowdury	01708399305	Ibn Sina Diagnostic & Consultation Centre, Room No : 316 ( 3rd Floor)Rikabi Bazar Point, New Medical Road, Sylhet						Doctor	dr-tanjina-chowdury																	
07/10/2025 15:31:36	Dr Monikkha Chowdury	01795308605,00821710918, 00821710923, 0754673017	Medinova Medical Service , 98, Kajolshah, New Medical Road,Sylhet						Doctor	dr-monikkha-chowdury																	
07/10/2025 15:31:36	Dr Humayun Kobir	0754673017, 0175956239	Medinova Medical Service 98, Kajolshah, New Medical Road,Sylhet						Doctor	dr-humayun-kobir																	
07/10/2025 15:31:36	Dr Md. Abdul Goni Ahsan	01708399305, 00821712694	Ibn Sina Diagnostic And Consultation Center, New Medical Road, Rikabi Bazar Point, Madhu Shahid, Sylhet						Doctor	dr-md-abdul-goni-ahsan																	
07/10/2025 15:31:36	Dr Mirza omor Bag Proval	01708399305, 00821712694	Ibn Sina Diagnostic And Consultation Center, New Medical Road, Rikabi Bazar Point, Madhu Shahid, Sylhet						Doctor	dr-mirza-omor-bag-proval																	
